213,0.26839,0.446397,0.56808,0.313324,-0.115182,0.178007,0.29969,0.0449346,-0.383572,0.121683,-0.133073,-0.561579,-0.254756,-0.683262,-0.428507,1
213,0.199885,0.260377,0.272484,-0.143015,-0.631867,0.0604923,0.072599,-0.3429,-0.831752,0.0121067,-0.403392,-0.892245,-0.415499,-0.904351,-0.488852,2
213,-0.278306,-0.774281,-1.23971,-1.84243,-2.43151,-0.495975,-0.961405,-1.56413,-2.15321,-0.46543,-1.06815,-1.65723,-0.60272,-1.1918,-0.589081,3
213,0.329331,0.58879,0.735704,0.629179,0.28728,0.259459,0.406374,0.299848,-0.042051,0.146914,0.0403891,-0.30151,-0.106525,-0.448425,-0.341899,4
213,0.073072,0.0231839,0.0673144,-0.228717,-0.645265,-0.0498881,-0.00575756,-0.301789,-0.718337,0.0441305,-0.2519,-0.668449,-0.296031,-0.712579,-0.416548,5
213,-0.122145,-0.391982,-0.490454,-0.914305,-1.38162,-0.269838,-0.36831,-0.792161,-1.25947,-0.0984719,-0.522323,-0.989637,-0.423851,-0.891165,-0.467314,6
213,0.198847,0.302,0.38601,0.0742358,-0.383857,0.103153,0.187162,-0.124612,-0.582704,0.0840097,-0.227764,-0.685857,-0.311774,-0.769866,-0.458092,7
213,-0.077518,-0.259077,-0.262024,-0.585636,-1.00409,-0.181559,-0.184506,-0.508118,-0.92657,-0.00294715,-0.326559,-0.745012,-0.323612,-0.742064,-0.418453,8
213,0.328458,0.62409,0.796936,0.556789,0.114616,0.295632,0.468478,0.228331,-0.213842,0.172846,-0.0673015,-0.509474,-0.240147,-0.682319,-0.442172,9
213,0.282947,0.51689,0.637687,0.275986,-0.246016,0.233943,0.354739,-0.00696125,-0.528963,0.120796,-0.240904,-0.762906,-0.361701,-0.883702,-0.522001,10
213,0.170239,0.220261,0.295753,0.0675399,-0.325026,0.0500219,0.125514,-0.102699,-0.495266,0.0754921,-0.152721,-0.545288,-0.228213,-0.62078,-0.392566,11
213,0.237048,0.375743,0.466903,0.314676,-0.0417211,0.138695,0.229855,0.0776285,-0.278769,0.0911602,-0.0610663,-0.417464,-0.152226,-0.508624,-0.356397,12
213,-0.162221,-0.549145,-0.882366,-1.40025,-1.91819,-0.386925,-0.720146,-1.23803,-1.75597,-0.333221,-0.851102,-1.36904,-0.51788,-1.03582,-0.517941,13
